epoch,input_type,metric_name,layer,value
0,train,loss,,4.718758945398603
0,test,loss,,4.731723606881606
0,train,accuracy,,0.018210299588799685
0,test,accuracy,,0.006134168624380058
0,general,weights_l2,layers.0.weight,8.436842096333255
0,general,weights_l2,layers.1.weight,8.411753603767393
0,general,weights_l2,layers.2.weight,6.321713703333361
0,general,grad_l2_norm,layers.0.weight,0.003301674524428233
0,general,grad_l2_norm,layers.1.weight,0.004847160244252693
0,general,grad_l2_norm,layers.2.weight,0.0034052580194404458
0,general,grad_cosine_similarity,layers.0.weight,-0.29108615042456454
0,general,grad_cosine_similarity,layers.1.weight,-0.19886657859506976
0,general,grad_cosine_similarity,layers.2.weight,-0.3766611901003471
0,general,abs_grad_l1_norm,layers.0.weight,0.523358335433166
0,general,abs_grad_l1_norm,layers.1.weight,0.7895921452464173
0,general,abs_grad_l1_norm,layers.2.weight,0.32428839108917146
0,general,zero_grad_percentage,layers.0.weight,0.01603982225060463
0,general,zero_grad_percentage,layers.1.weight,0.0008749999688006938
0,general,zero_grad_percentage,layers.2.weight,0.0
0,train,zero_terms,,0.0
0,train,softmax_collapse,,0.0
5000,train,loss,,0.000645351393468656
5000,test,loss,,7.710163068001697
5000,train,accuracy,,1.0
5000,test,accuracy,,0.0028713129731140694
5000,general,weights_l2,layers.0.weight,257.94813038367914
5000,general,weights_l2,layers.1.weight,215.5503501891432
5000,general,weights_l2,layers.2.weight,135.60789224130139
5000,general,grad_l2_norm,layers.0.weight,6.035135005565883e-06
5000,general,grad_l2_norm,layers.1.weight,6.241672724862173e-06
5000,general,grad_l2_norm,layers.2.weight,1.0372363449581739e-05
5000,general,grad_cosine_similarity,layers.0.weight,-0.8260443545377528
5000,general,grad_cosine_similarity,layers.1.weight,-0.9558131816986281
5000,general,grad_cosine_similarity,layers.2.weight,-0.9142396441596313
5000,general,abs_grad_l1_norm,layers.0.weight,0.000998955764826837
5000,general,abs_grad_l1_norm,layers.1.weight,0.0009969129840450468
5000,general,abs_grad_l1_norm,layers.2.weight,0.001245043298756803
5000,general,zero_grad_percentage,layers.0.weight,0.0042035398073494434
5000,general,zero_grad_percentage,layers.1.weight,0.019999999552965164
5000,general,zero_grad_percentage,layers.2.weight,0.019999999552965164
5000,train,zero_terms,,0.0
5000,train,softmax_collapse,,1.0
10000,train,loss,,8.518389116092159e-05
10000,test,loss,,7.903390551075423
10000,train,accuracy,,1.0
10000,test,accuracy,,0.006917253980683894
10000,general,weights_l2,layers.0.weight,351.265278900206
10000,general,weights_l2,layers.1.weight,295.4370263161997
10000,general,weights_l2,layers.2.weight,184.8483582316692
10000,general,grad_l2_norm,layers.0.weight,5.868221403098162e-07
10000,general,grad_l2_norm,layers.1.weight,6.030455936572775e-07
10000,general,grad_l2_norm,layers.2.weight,1.0082216704988679e-06
10000,general,grad_cosine_similarity,layers.0.weight,-0.8254688521692125
10000,general,grad_cosine_similarity,layers.1.weight,-0.9550526927408415
10000,general,grad_cosine_similarity,layers.2.weight,-0.9130000046465905
10000,general,abs_grad_l1_norm,layers.0.weight,9.664597884534192e-05
10000,general,abs_grad_l1_norm,layers.1.weight,9.525016406136607e-05
10000,general,abs_grad_l1_norm,layers.2.weight,0.00012006736389739354
10000,general,zero_grad_percentage,layers.0.weight,0.004137168172746897
10000,general,zero_grad_percentage,layers.1.weight,0.019999999552965164
10000,general,zero_grad_percentage,layers.2.weight,0.019999999552965164
10000,train,zero_terms,,0.0
10000,train,softmax_collapse,,1.0
15000,train,loss,,1.2168932865100755e-05
15000,test,loss,,7.741300429362909
15000,train,accuracy,,1.0
15000,test,accuracy,,0.02205690420255808
15000,general,weights_l2,layers.0.weight,470.9233009312544
15000,general,weights_l2,layers.1.weight,398.43874590469517
15000,general,weights_l2,layers.2.weight,248.0940160738263
15000,general,grad_l2_norm,layers.0.weight,6.256676554053649e-08
15000,general,grad_l2_norm,layers.1.weight,6.41503303983464e-08
15000,general,grad_l2_norm,layers.2.weight,1.077753339261913e-07
15000,general,grad_cosine_similarity,layers.0.weight,-0.825634248524705
15000,general,grad_cosine_similarity,layers.1.weight,-0.9517461345039968
15000,general,grad_cosine_similarity,layers.2.weight,-0.9097999676806681
15000,general,abs_grad_l1_norm,layers.0.weight,1.0221445807639042e-05
15000,general,abs_grad_l1_norm,layers.1.weight,9.96893960785616e-06
15000,general,abs_grad_l1_norm,layers.2.weight,1.268748583528683e-05
15000,general,zero_grad_percentage,layers.0.weight,0.003407079493626952
15000,general,zero_grad_percentage,layers.1.weight,0.019999999552965164
15000,general,zero_grad_percentage,layers.2.weight,0.019999999552965164
15000,train,zero_terms,,0.0
15000,train,softmax_collapse,,1.0
20000,train,loss,,1.7465376985034604e-06
20000,test,loss,,7.397119042614747
20000,train,accuracy,,1.0
20000,test,accuracy,,0.05207517619420517
20000,general,weights_l2,layers.0.weight,628.92640413907
20000,general,weights_l2,layers.1.weight,535.4368485122549
20000,general,weights_l2,layers.2.weight,331.9026266063353
20000,general,grad_l2_norm,layers.0.weight,6.724271006180546e-09
20000,general,grad_l2_norm,layers.1.weight,6.8726947567568646e-09
20000,general,grad_l2_norm,layers.2.weight,1.1609617398053695e-08
20000,general,grad_cosine_similarity,layers.0.weight,-0.8258239589288301
20000,general,grad_cosine_similarity,layers.1.weight,-0.9490677226418679
20000,general,grad_cosine_similarity,layers.2.weight,-0.9063666518619675
20000,general,abs_grad_l1_norm,layers.0.weight,1.085612402436942e-06
20000,general,abs_grad_l1_norm,layers.1.weight,1.045413698618474e-06
20000,general,abs_grad_l1_norm,layers.2.weight,1.3482345457376314e-06
