epoch,input_type,metric_name,layer,value
0,train,loss,,4.7265625
0,test,loss,,4.7265625
0,train,accuracy,,0.009615384615384616
0,test,accuracy,,0.006917253980683894
0,general,weights_l2,_module.layers.0.weight,8.206501007080078
0,general,weights_l2,_module.layers.1.weight,8.2046537399292
0,general,weights_l2,_module.layers.2.weight,6.1419291496276855
0,general,grad_l2_norm,_module.layers.0.weight,0.020331667736172676
0,general,grad_l2_norm,_module.layers.1.weight,0.018693462014198303
0,general,grad_l2_norm,_module.layers.2.weight,0.019191157072782516
0,general,grad_cosine_similarity,_module.layers.0.weight,0.0021601212210953236
0,general,grad_cosine_similarity,_module.layers.1.weight,0.0023499520029872656
0,general,grad_cosine_similarity,_module.layers.2.weight,0.0030577590223401785
0,general,abs_grad_l1_norm,_module.layers.0.weight,2.2132723331451416
0,general,abs_grad_l1_norm,_module.layers.1.weight,2.850095510482788
0,general,abs_grad_l1_norm,_module.layers.2.weight,1.9567573070526123
0,general,zero_grad_percentage,_module.layers.0.weight,0.569380521774292
0,general,zero_grad_percentage,_module.layers.1.weight,0.00014999999257270247
0,general,zero_grad_percentage,_module.layers.2.weight,0.0
0,train,zero_terms,,0.0
0,train,softmax_collapse,,0.0
1,train,loss,,4.72265625
1,test,loss,,4.734375
1,train,accuracy,,0.01221193618278511
1,test,accuracy,,0.007047768206734534
1,general,weights_l2,_module.layers.0.weight,17.09479522705078
1,general,weights_l2,_module.layers.1.weight,16.2806453704834
1,general,weights_l2,_module.layers.2.weight,12.273627281188965
1,general,grad_l2_norm,_module.layers.0.weight,0.08239768445491791
1,general,grad_l2_norm,_module.layers.1.weight,0.08017415553331375
1,general,grad_l2_norm,_module.layers.2.weight,0.08134814351797104
1,general,grad_cosine_similarity,_module.layers.0.weight,-0.0022831023670732975
1,general,grad_cosine_similarity,_module.layers.1.weight,-0.0024637593887746334
1,general,grad_cosine_similarity,_module.layers.2.weight,-0.0032209462951868773
1,general,abs_grad_l1_norm,_module.layers.0.weight,8.607126235961914
1,general,abs_grad_l1_norm,_module.layers.1.weight,12.035317420959473
1,general,abs_grad_l1_norm,_module.layers.2.weight,8.15083122253418
1,general,zero_grad_percentage,_module.layers.0.weight,0.5986725687980652
1,general,zero_grad_percentage,_module.layers.1.weight,0.006874999962747097
1,general,zero_grad_percentage,_module.layers.2.weight,0.004999999888241291
1,train,zero_terms,,0.0
1,train,softmax_collapse,,0.0
2,train,loss,,4.72265625
2,test,loss,,4.75
2,train,accuracy,,0.009805806575658528
2,test,accuracy,,0.006003654398329418
2,general,weights_l2,_module.layers.0.weight,22.660350799560547
2,general,weights_l2,_module.layers.1.weight,21.472328186035156
2,general,weights_l2,_module.layers.2.weight,16.24415397644043
2,general,grad_l2_norm,_module.layers.0.weight,0.1567797213792801
2,general,grad_l2_norm,_module.layers.1.weight,0.15634316205978394
2,general,grad_l2_norm,_module.layers.2.weight,0.1680566519498825
2,general,grad_cosine_similarity,_module.layers.0.weight,0.008100414648652077
2,general,grad_cosine_similarity,_module.layers.1.weight,0.008572465740144253
2,general,grad_cosine_similarity,_module.layers.2.weight,0.010541707277297974
2,general,abs_grad_l1_norm,_module.layers.0.weight,15.913707733154297
2,general,abs_grad_l1_norm,_module.layers.1.weight,23.72787094116211
2,general,abs_grad_l1_norm,_module.layers.2.weight,16.58791160583496
2,general,zero_grad_percentage,_module.layers.0.weight,0.626327395439148
2,general,zero_grad_percentage,_module.layers.1.weight,0.00014999999257270247
2,general,zero_grad_percentage,_module.layers.2.weight,0.0
2,train,zero_terms,,0.0
2,train,softmax_collapse,,0.0
3,train,loss,,4.734375
3,test,loss,,4.78125
3,train,accuracy,,0.008888011060635987
3,test,accuracy,,0.007700339336987732
3,general,weights_l2,_module.layers.0.weight,27.193330764770508
3,general,weights_l2,_module.layers.1.weight,25.683942794799805
3,general,weights_l2,_module.layers.2.weight,19.229127883911133
3,general,grad_l2_norm,_module.layers.0.weight,0.22764872014522552
3,general,grad_l2_norm,_module.layers.1.weight,0.21752364933490753
3,general,grad_l2_norm,_module.layers.2.weight,0.22629167139530182
3,general,grad_cosine_similarity,_module.layers.0.weight,0.006712981034070253
3,general,grad_cosine_similarity,_module.layers.1.weight,0.007438320200890303
3,general,grad_cosine_similarity,_module.layers.2.weight,0.009550255723297596
3,general,abs_grad_l1_norm,_module.layers.0.weight,22.437448501586914
3,general,abs_grad_l1_norm,_module.layers.1.weight,33.20413589477539
3,general,abs_grad_l1_norm,_module.layers.2.weight,22.56926918029785
3,general,zero_grad_percentage,_module.layers.0.weight,0.6488274335861206
3,general,zero_grad_percentage,_module.layers.1.weight,0.0026499999221414328
3,general,zero_grad_percentage,_module.layers.2.weight,0.0
3,train,zero_terms,,0.0
3,train,softmax_collapse,,0.0
